osgb4000000074556003,http://data.ordnancesurvey.co.uk/id/4000000074556003,Middleton,,,,populatedPlace,Village,478037,485454,5000,250000,477927,484920,478638,485646,YO18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO18,,,,,,,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000183627,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Middleton,_Ryedale",http://sws.geonames.org/2642590
osgb4000000074557853,http://data.ordnancesurvey.co.uk/id/4000000074557853,Great Edstone,,,,populatedPlace,Village,470636,484003,4000,250000,470372,483794,470872,484340,YO62,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO62,,,,,,,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000183627,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074558235,http://data.ordnancesurvey.co.uk/id/4000000074558235,Welburn,,,,populatedPlace,Hamlet,468082,484498,5000,25000,467878,484264,468378,484801,YO62,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO62,,,,,,,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000183627,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Welburn_(Kirkbymoorside_Ward),http://sws.geonames.org/2634595
osgb4000000074557484,http://data.ordnancesurvey.co.uk/id/4000000074557484,Salton,,,,populatedPlace,Hamlet,471663,480023,5000,25000,471480,479796,472014,480296,YO62,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO62,,,,,,,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000183627,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Salton,_North_Yorkshire",http://sws.geonames.org/2638630
osgb4000000074557852,http://data.ordnancesurvey.co.uk/id/4000000074557852,Marton,,,,populatedPlace,Village,473284,483191,5000,250000,472899,482803,473743,483557,YO62,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO62,,,,,,,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000183627,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Marton,_Ryedale",http://sws.geonames.org/2642941
osgb4000000074558236,http://data.ordnancesurvey.co.uk/id/4000000074558236,Beadlam,,,,populatedPlace,Village,465292,484677,5000,250000,464978,484274,465656,484991,YO62,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO62,,,,,,,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000183627,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Beadlam,
osgb4000000074558991,http://data.ordnancesurvey.co.uk/id/4000000074558991,Sproxton,,,,populatedPlace,Village,461366,481579,6000,250000,461188,481327,462043,481827,YO62,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO62,,,,,,,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000183627,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Sproxton,_North_Yorkshire",
osgb4000000074558230,http://data.ordnancesurvey.co.uk/id/4000000074558230,Kirkby Mills,,,,populatedPlace,Village,470389,486016,5000,250000,470155,485458,470655,486206,YO62,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO62,,,,,,,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000183627,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074556746,http://data.ordnancesurvey.co.uk/id/4000000074556746,Cawthorne,,,,populatedPlace,Other Settlement,477533,489147,15000,25000,477137,488827,477695,489327,YO18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO18,,,,,,,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000183627,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2653464
osgb4000000074331694,http://data.ordnancesurvey.co.uk/id/4000000074331694,Church Houses,,,,populatedPlace,Other Settlement,466943,497507,15000,25000,466685,497292,467185,497792,YO62,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO62,,,,,,,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000183627,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
