osgb4000000074577323,http://data.ordnancesurvey.co.uk/id/4000000074577323,Impington,,,,populatedPlace,Village,544092,263169,13000,250000,543691,261762,545475,263789,CB24,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CB24,,,,South Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001303,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001386,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074579081,http://data.ordnancesurvey.co.uk/id/4000000074579081,Burwell,,,,populatedPlace,Village,558888,266689,23000,250000,558243,265278,559666,268826,CB25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CB25,,,,East Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001348,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001386,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Burwell,_Cambridgeshire",http://sws.geonames.org/2654195
osgb4000000074577086,http://data.ordnancesurvey.co.uk/id/4000000074577086,Fen Ditton,,,,populatedPlace,Village,548314,260326,8000,250000,548047,259963,548921,261120,CB5,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CB5,,,,South Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001303,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001386,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Fen_Ditton,
osgb4000000074578615,http://data.ordnancesurvey.co.uk/id/4000000074578615,Stuntney,,,,populatedPlace,Village,555562,278274,5000,250000,555314,277786,555814,278548,CB7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CB7,,,,East Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001348,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001386,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Stuntney,http://sws.geonames.org/2636587
osgb4000000074574614,http://data.ordnancesurvey.co.uk/id/4000000074574614,Histon,,,,populatedPlace,Village,543894,263599,17000,250000,542870,262529,544607,265135,CB24,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CB24,,,,South Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001303,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001386,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2646828
osgb4000000074579082,http://data.ordnancesurvey.co.uk/id/4000000074579082,Commercial End,,,,populatedPlace,Village,555685,263088,4000,250000,555426,262882,555926,263438,CB25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CB25,,,,East Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001348,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001386,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074574352,http://data.ordnancesurvey.co.uk/id/4000000074574352,Horningsea,,,,populatedPlace,Village,549365,262633,5000,250000,549076,262105,549659,262879,CB25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CB25,,,,South Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001303,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001386,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Horningsea,http://sws.geonames.org/7670879
osgb4000000074575158,http://data.ordnancesurvey.co.uk/id/4000000074575158,Haddenham,,,,populatedPlace,Village,546396,275477,19000,250000,544046,274320,546962,276517,CB6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CB6,,,,East Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001348,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001386,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Haddenham,_Cambridgeshire",http://sws.geonames.org/2647687
osgb4000000074578725,http://data.ordnancesurvey.co.uk/id/4000000074578725,Stow cum Quy,,,,populatedPlace,Village,551940,260380,8000,250000,551494,259774,552309,261022,CB25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CB25,,,,South Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001303,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001386,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Stow_cum_Quy,http://sws.geonames.org/2636756
osgb4000000074577546,http://data.ordnancesurvey.co.uk/id/4000000074577546,Girton,,,,populatedPlace,Village,542213,262352,21000,250000,541835,260230,543402,263388,CB3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CB3,,,,South Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001303,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cambridgeshire,http://data.ordnancesurvey.co.uk/id/7000000000001386,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Girton,_Cambridgeshire",http://sws.geonames.org/2648627
