osgb4000000074554157,http://data.ordnancesurvey.co.uk/id/4000000074554157,Stoford,,,,populatedPlace,Village,356748,113618,6000,250000,356387,113209,356894,114108,BA22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA22,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074548502,http://data.ordnancesurvey.co.uk/id/4000000074548502,Goar Knap,,,,populatedPlace,Suburban Area,356537,116477,2000,25000,356397,116240,356897,116740,BA21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA21,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074575003,http://data.ordnancesurvey.co.uk/id/4000000074575003,Broadshard,,,,populatedPlace,Village,344323,110953,3000,250000,344069,110680,344569,111200,TA18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TA18,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074554158,http://data.ordnancesurvey.co.uk/id/4000000074554158,Bradford Abbas,,,,populatedPlace,Village,358756,114496,5000,250000,358355,114101,359093,114842,DT9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT9,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Bradford_Abbas,http://sws.geonames.org/2654992
osgb4000000074548876,http://data.ordnancesurvey.co.uk/id/4000000074548876,Frome St Quintin,,,,populatedPlace,Village,359805,102563,6000,250000,359433,102116,359999,103033,DT2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT2,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Frome_St_Quintin,
osgb4000000074548879,http://data.ordnancesurvey.co.uk/id/4000000074548879,Higher Wraxall,,,,populatedPlace,Hamlet,356965,101187,5000,25000,356554,100835,357117,101335,DT2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DT2,,,,,,,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000175988,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074574472,http://data.ordnancesurvey.co.uk/id/4000000074574472,West End,,,,populatedPlace,Suburban Area,346750,116983,3000,25000,346471,116764,346971,117264,TA14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TA14,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074550762,http://data.ordnancesurvey.co.uk/id/4000000074550762,Darvole,,,,populatedPlace,Other Settlement,355707,112522,15000,25000,355472,112249,355972,112749,BA22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA22,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074574211,http://data.ordnancesurvey.co.uk/id/4000000074574211,Middle Chinnock,,,,populatedPlace,Hamlet,347226,113033,5000,25000,347004,113008,347504,113545,TA18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TA18,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2642621
osgb4000000074575291,http://data.ordnancesurvey.co.uk/id/4000000074575291,Woolminstone,,,,populatedPlace,Hamlet,341112,107901,5000,25000,340875,107801,341375,108330,TA18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TA18,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/7303370
