osgb4000000074576425,http://data.ordnancesurvey.co.uk/id/4000000074576425,Bleadney,,,,populatedPlace,Hamlet,348542,145352,5000,25000,348066,145115,348801,145615,BA5,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA5,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074551903,http://data.ordnancesurvey.co.uk/id/4000000074551903,Henley,,,,populatedPlace,Hamlet,352733,146015,5000,25000,352493,145767,352993,146267,BA5,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA5,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074576953,http://data.ordnancesurvey.co.uk/id/4000000074576953,Stoughton Cross,,,,populatedPlace,Hamlet,342477,149647,5000,25000,342262,149461,342762,149961,BS28,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS28,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074554537,http://data.ordnancesurvey.co.uk/id/4000000074554537,Bourne,,,,populatedPlace,Other Settlement,348556,159857,15000,25000,348265,159665,348765,160165,BS40,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS40,,,,,,,North Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025504,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074570090,http://data.ordnancesurvey.co.uk/id/4000000074570090,Nedge Hill,,,,populatedPlace,Hamlet,358614,151640,5000,25000,358385,151237,358885,151737,BA3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA3,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074551523,http://data.ordnancesurvey.co.uk/id/4000000074551523,Burcott,,,,populatedPlace,Hamlet,352712,145269,5000,25000,352428,144881,352928,145381,BA5,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA5,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074550026,http://data.ordnancesurvey.co.uk/id/4000000074550026,North Town,,,,populatedPlace,Hamlet,356946,142193,5000,25000,356653,142003,357210,142503,BA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA4,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074549672,http://data.ordnancesurvey.co.uk/id/4000000074549672,West Compton,,,,populatedPlace,Hamlet,359405,142227,5000,25000,359105,142029,359655,142529,BA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA4,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074571832,http://data.ordnancesurvey.co.uk/id/4000000074571832,West End,,,,populatedPlace,Suburban Area,350140,159168,5000,25000,349864,158776,350424,159541,BS40,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS40,,,,,,,North Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025504,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074576952,http://data.ordnancesurvey.co.uk/id/4000000074576952,Crickham,,,,populatedPlace,Village,343277,149784,7000,250000,342665,149535,343687,150209,BS28,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS28,,,,,,,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000183785,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
