osgb4000000074570318,http://data.ordnancesurvey.co.uk/id/4000000074570318,Little Driffield,,,,populatedPlace,Village,500991,457973,5000,250000,500722,457481,501374,458252,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Little_Driffield,http://sws.geonames.org/2644336
osgb4000000074334243,http://data.ordnancesurvey.co.uk/id/4000000074334243,Tophill Low,,,,populatedPlace,Hamlet,507072,448433,5000,25000,506868,448111,507370,448715,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074570317,http://data.ordnancesurvey.co.uk/id/4000000074570317,Driffield,,,,populatedPlace,Town,502335,457754,17000,2000000,501397,456486,503831,459034,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Driffield,http://sws.geonames.org/2648120
osgb4000000074573105,http://data.ordnancesurvey.co.uk/id/4000000074573105,Catwick,,,,populatedPlace,Village,512824,445315,7000,250000,512545,444534,513409,445653,HU17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU17,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Catwick,http://sws.geonames.org/2653490
osgb4000000074569646,http://data.ordnancesurvey.co.uk/id/4000000074569646,Hutton Cranswick,,,,populatedPlace,Village,502455,452305,14000,250000,501618,451373,503330,453600,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Hutton_Cranswick,
osgb4000000074569648,http://data.ordnancesurvey.co.uk/id/4000000074569648,Emmotland,,,,populatedPlace,Hamlet,508771,451801,5000,25000,508206,451480,509221,451980,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Emmotland,
osgb4000000074333878,http://data.ordnancesurvey.co.uk/id/4000000074333878,Whitedale,,,,populatedPlace,Other Settlement,517387,440907,15000,25000,516519,440646,518404,441146,HU11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU11,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074569645,http://data.ordnancesurvey.co.uk/id/4000000074569645,Cranswick,,,,populatedPlace,Suburban Area,502181,452097,11000,25000,501618,451373,503330,452735,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2652077
osgb4000000074342785,http://data.ordnancesurvey.co.uk/id/4000000074342785,Kelleythorpe,,,,populatedPlace,Village,501231,456562,10000,250000,500074,455867,501279,457345,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074569975,http://data.ordnancesurvey.co.uk/id/4000000074569975,Gransmoor,,,,populatedPlace,Hamlet,512167,459521,5000,25000,512132,459371,512801,459974,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Gransmoor,
osgb4000000074569969,http://data.ordnancesurvey.co.uk/id/4000000074569969,Arnold,,,,populatedPlace,Village,512637,441443,10000,250000,512432,440747,513015,442224,HU11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU11,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Arnold,_East_Riding_of_Yorkshire",
osgb4000000074573442,http://data.ordnancesurvey.co.uk/id/4000000074573442,Routh,,,,populatedPlace,Village,509000,442585,13000,250000,508647,442073,510277,444113,HU17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU17,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Routh,_East_Riding_of_Yorkshire",http://sws.geonames.org/2639052
osgb4000000074573103,http://data.ordnancesurvey.co.uk/id/4000000074573103,Seaton,,,,populatedPlace,Village,516308,446723,4000,250000,515955,446435,516574,447046,HU11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU11,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Seaton,_East_Riding_of_Yorkshire",
osgb4000000074569302,http://data.ordnancesurvey.co.uk/id/4000000074569302,Hempholme,,,,populatedPlace,Hamlet,508596,450500,5000,25000,508271,450229,509030,450815,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Hempholme,
