osgb4000000074543646,http://data.ordnancesurvey.co.uk/id/4000000074543646,Nunburnholme,,,,populatedPlace,Village,484981,448132,5000,250000,484610,447599,485304,448403,YO42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO42,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Nunburnholme,http://sws.geonames.org/2641158
osgb4000000074332365,http://data.ordnancesurvey.co.uk/id/4000000074332365,Eastburn,,,,populatedPlace,Hamlet,499216,455687,5000,25000,498996,455402,499496,455902,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Eastburn,_East_Riding_of_Yorkshire",
osgb4000000074555224,http://data.ordnancesurvey.co.uk/id/4000000074555224,Kirkburn,,,,populatedPlace,Village,498209,455186,7000,250000,497353,454750,498499,455394,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Kirkburn,http://sws.geonames.org/2645316
osgb4000000074544192,http://data.ordnancesurvey.co.uk/id/4000000074544192,Lund,,,,populatedPlace,Village,497051,448095,7000,250000,496766,447564,497334,448625,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Lund,_East_Riding_of_Yorkshire",http://sws.geonames.org/2643390
osgb4000000074544191,http://data.ordnancesurvey.co.uk/id/4000000074544191,Lockington,,,,populatedPlace,Village,499603,447290,7000,250000,499119,446674,500169,447766,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Lockington,_East_Riding_of_Yorkshire",http://sws.geonames.org/2643788
osgb4000000074555223,http://data.ordnancesurvey.co.uk/id/4000000074555223,Southburn,,,,populatedPlace,Hamlet,498965,454194,5000,25000,498620,454061,499444,454561,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Southburn,http://sws.geonames.org/2637468
osgb4000000074544195,http://data.ordnancesurvey.co.uk/id/4000000074544195,Shiptonthorpe,,,,populatedPlace,Village,485252,443119,8000,250000,484565,442657,485732,443824,YO43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO43,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Shiptonthorpe,
osgb4000000074543914,http://data.ordnancesurvey.co.uk/id/4000000074543914,Gardham,,,,populatedPlace,Hamlet,495526,442358,5000,25000,495305,442033,495805,442533,HU17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU17,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Gardham,
osgb4000000074555593,http://data.ordnancesurvey.co.uk/id/4000000074555593,Huggate,,,,populatedPlace,Village,488180,455302,5000,250000,487777,454900,488450,455730,YO42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO42,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Huggate,http://sws.geonames.org/2646456
osgb4000000074544190,http://data.ordnancesurvey.co.uk/id/4000000074544190,Holme on the Wolds,,,,populatedPlace,Hamlet,496672,446384,5000,25000,496320,446107,497083,446607,HU17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HU17,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Holme_on_the_Wolds,
